MedInc,HouseAge,AveRooms,Latitude,Longitude,target
2.9219,28.0,4.15347721822542,34.2,-118.44,2.413
4.9103,4.0,5.502212389380531,38.25,-121.98,1.404
2.3108,28.0,5.134357005758157,36.76,-119.71,0.72
3.8,42.0,4.525316455696203,34.21,-118.38,1.695
4.9018,17.0,6.2,37.81,-121.99,1.885
3.8643,46.0,4.63490099009901,34.02,-118.36,1.958
0.8185,13.0,2.4988713318284423,34.15,-118.25,1.875
6.6238,17.0,6.238993710691824,38.61,-121.31,3.267
3.6823,30.0,4.3,34.14,-118.36,2.952
6.8429,15.0,6.13855421686747,33.9,-117.95,3.726
3.2031,36.0,3.8282208588957056,34.01,-118.08,1.476
4.1696,18.0,6.1661016949152545,36.82,-121.64,2.225
3.6875,47.0,5.97741935483871,34.18,-118.23,4.22
2.3812,21.0,3.725,33.88,-118.31,2.375
2.3625,40.0,6.2727272727272725,39.67,-120.24,0.625
3.5781,49.0,4.419437340153452,37.35,-121.88,1.93
5.4625,9.0,6.999071494893222,33.85,-117.4,2.236
1.747,43.0,4.236,33.96,-118.31,1.21
2.4952,32.0,4.001234567901235,34.1,-117.72,1.818
3.1724,41.0,5.0625,34.03,-118.16,1.416
2.3261,38.0,4.578282828282828,37.36,-118.39,0.984
3.7039,39.0,4.9070967741935485,32.74,-117.17,3.615
3.625,36.0,5.108527131782946,33.17,-117.35,1.98
4.25,18.0,6.222360248447205,37.32,-120.61,1.463
4.6333,35.0,5.729166666666667,33.97,-118.08,1.612
1.7206,21.0,3.4833333333333334,34.07,-117.27,0.821
3.0967,35.0,3.8228882833787465,33.91,-118.16,1.44
3.0789,23.0,3.82122905027933,33.8,-117.9,3.5
3.4531,26.0,4.983935742971887,36.61,-121.83,1.331
4.0905,13.0,6.197026022304833,38.25,-122.03,1.348
5.048,26.0,5.0,37.6,-122.37,3.5
4.0693,16.0,5.536585365853658,32.86,-116.98,1.464
4.6875,33.0,4.239726027397261,33.74,-117.89,1.544
2.125,8.0,4.827586206896552,39.71,-121.78,1.792
5.5,46.0,5.443956043956044,34.1,-117.72,2.897
2.8594,20.0,4.151458137347131,33.76,-117.91,2.151
3.2109,34.0,4.02676399026764,32.84,-117.27,3.76
2.7348,52.0,4.071278825995807,34.12,-118.26,2.091
6.2917,39.0,5.312803889789303,34.02,-118.44,4.657
3.8472,52.0,4.916666666666667,34.08,-118.35,3.957
6.7694,9.0,7.675675675675675,34.88,-120.44,2.751
5.1733,28.0,6.519630484988452,33.19,-117.35,1.981
3.2292,44.0,5.291814946619217,34.14,-117.31,0.861
5.1442,6.0,6.147197839297772,38.49,-121.54,1.745
1.6509,17.0,6.153846153846154,33.69,-114.56,0.857
5.9878,26.0,8.22742474916388,32.76,-116.97,2.707
2.9605,12.0,4.915341440598691,38.55,-121.78,2.043
4.7361,44.0,5.518987341772152,33.88,-118.18,1.677
3.2545,27.0,4.962472406181015,36.61,-121.83,1.312
2.6181,9.0,5.077477477477477,32.75,-117.15,2.042
5.8752,20.0,6.157667386609071,33.66,-117.81,2.742
2.9583,35.0,3.8633540372670807,33.84,-117.91,1.754
4.0962,33.0,6.1308016877637135,38.25,-122.62,1.702
3.9464,35.0,5.135021097046414,32.82,-117.2,1.716
1.8158,33.0,5.690721649484536,34.75,-117.14,1.0
5.5385,36.0,5.048780487804878,37.39,-122.09,3.59
3.9265,18.0,4.31994459833795,38.0,-122.55,3.011
4.105,42.0,5.475935828877005,33.79,-117.86,1.945
4.8603,16.0,6.790155440414508,38.24,-122.6,1.984
4.3203,37.0,5.140625,33.97,-118.06,1.592
3.6625,38.0,5.612612612612613,37.69,-122.15,1.846
4.0909,36.0,6.043478260869565,33.79,-117.93,1.908
3.5056,23.0,3.720532319391635,33.75,-118.3,2.031
4.6071,52.0,6.030188679245283,37.75,-122.47,3.374
2.4545,36.0,4.045662100456621,33.77,-118.26,1.642
1.7083,44.0,6.839357429718875,33.99,-118.31,1.0
3.5804,30.0,5.583638583638583,33.78,-118.31,3.838
5.9806,15.0,6.094594594594595,32.94,-117.25,3.705
6.4664,17.0,6.8609467455621305,37.23,-121.81,2.783
2.0547,13.0,4.867783985102421,34.58,-118.12,1.026
2.5625,52.0,6.268817204301075,37.96,-121.27,0.542
3.1478,22.0,4.16583850931677,34.17,-118.46,2.737
2.8056,32.0,3.512019230769231,36.91,-121.75,1.732
2.4,52.0,5.490566037735849,38.25,-122.04,1.25
4.636,33.0,5.660332541567696,34.13,-117.86,2.455
5.8691,21.0,6.232142857142857,37.28,-122.12,3.6
5.7794,35.0,5.4935543278084715,34.13,-118.22,2.724
2.9135,27.0,5.349282296650718,37.48,-120.89,1.594
4.3227,16.0,5.711703958691911,37.01,-121.59,2.515
5.4683,26.0,5.395017793594306,37.24,-121.96,4.309
2.7188,14.0,7.972746331236897,38.05,-120.22,1.37
3.0349,35.0,3.41109709962169,34.09,-118.35,2.667
3.1944,35.0,6.026315789473684,38.53,-121.41,0.79
2.8021,33.0,6.2356020942408374,38.55,-121.36,1.188
1.6384,42.0,3.7673860911270984,33.79,-118.18,1.28
3.3125,49.0,4.698581560283688,37.74,-122.15,1.18
3.0125,37.0,6.0814814814814815,32.74,-117.03,1.304
4.9107,19.0,5.58,36.84,-121.7,2.319
5.0958,18.0,5.291044776119403,37.22,-121.78,2.171
3.3269,22.0,7.677083333333333,37.09,-119.4,1.027
2.4137,21.0,5.386075949367089,36.73,-119.83,0.621
2.5391,33.0,4.324324324324325,34.05,-117.66,1.086
2.7885,34.0,4.384068278805121,38.26,-122.04,1.059
1.725,52.0,5.096234309623431,37.84,-122.27,1.139
5.6091,21.0,5.6997885835095135,33.89,-118.37,3.568
4.6042,20.0,5.106481481481482,37.82,-122.0,2.564
2.5469,38.0,5.1440677966101696,34.0,-117.35,0.878
3.775,14.0,5.519572953736655,38.1,-121.29,1.633
2.2328,46.0,4.890350877192983,34.18,-118.15,1.421
3.0509,30.0,5.598130841121495,33.94,-117.4,0.827
4.125,12.0,4.37219730941704,32.98,-117.26,2.269
3.0972,34.0,6.452914798206278,36.31,-119.29,0.828
2.83,13.0,5.977777777777778,33.46,-116.99,0.43
3.6275,23.0,4.876344086021505,34.01,-117.89,1.541
3.1406,43.0,4.715883668903803,37.76,-122.5,3.162
2.3787,21.0,4.565340909090909,38.29,-122.32,1.779
3.3793,18.0,6.322834645669292,39.11,-121.64,0.929
4.1146,28.0,4.842271293375394,37.33,-121.84,1.601
2.8345,31.0,3.8949152542372882,37.82,-122.26,1.838
5.1014,15.0,6.578947368421052,38.12,-122.22,1.795
2.8233,31.0,4.0607476635514015,34.06,-118.38,3.1
3.875,49.0,4.933701657458563,37.78,-122.17,1.406
1.4617,25.0,3.341708542713568,33.76,-118.08,0.469
4.1369,34.0,6.25,37.36,-122.05,3.169
3.0735,23.0,5.334589299171062,34.11,-117.78,2.123
2.15,15.0,4.060975609756097,32.8,-117.09,1.313
1.3485,26.0,4.717391304347826,34.06,-117.18,0.851
3.1738,31.0,5.510028653295129,37.25,-121.0,0.976
4.087,23.0,5.641176470588236,32.58,-117.05,1.348
5.5519,35.0,6.416256157635468,36.6,-121.91,3.295
1.372,47.0,4.030674846625767,36.73,-119.81,0.496
3.703,22.0,3.8816067653276956,33.84,-118.36,3.613
1.825,37.0,3.777089783281734,32.71,-117.13,0.815
3.3875,23.0,5.536163522012578,36.32,-119.3,0.925
3.2158,18.0,4.105263157894737,33.92,-117.96,2.15
2.6833,8.0,5.439024390243903,38.57,-120.72,1.188
3.8681,31.0,4.977777777777778,33.8,-117.83,1.96
3.274,30.0,4.805646036916396,33.89,-118.15,1.483
2.165,34.0,5.304950495049505,39.53,-122.19,0.587
1.9943,21.0,4.6743421052631575,40.43,-122.29,0.598
2.7321,33.0,5.467637540453074,36.3,-119.13,0.765
2.9154,35.0,4.244628099173553,34.12,-118.17,1.692
4.4437,16.0,5.9326599326599325,38.37,-122.85,3.05
2.7268,30.0,4.1969072164948455,33.85,-118.15,2.181
2.35,40.0,3.971830985915493,35.24,-118.99,0.917
7.1463,31.0,6.534632034632034,34.24,-118.24,3.941
1.8611,42.0,4.751381215469613,38.64,-121.42,0.605
3.5227,19.0,5.40122199592668,32.61,-116.79,2.061
6.1949,26.0,6.844978165938865,34.19,-118.86,2.435
3.7784,32.0,5.975206611570248,37.43,-120.84,1.645
4.2386,34.0,6.072,37.67,-122.14,1.923
4.976,3.0,6.57201646090535,38.33,-121.96,1.583
4.9271,21.0,5.1117117117117115,33.99,-117.87,2.097
3.4408,32.0,5.3201133144475925,40.59,-124.05,0.952
4.1685,20.0,6.7006369426751595,38.8,-121.15,2.175
4.2937,35.0,6.092178770949721,33.86,-117.96,1.832
3.125,25.0,3.9573643410852712,33.84,-117.91,1.681
4.3971,18.0,3.6659528907922914,37.35,-121.99,2.389
2.5792,16.0,4.9147058823529415,35.12,-120.61,1.638
3.6111,44.0,4.864022662889519,34.16,-118.34,2.545
4.2625,37.0,5.925795053003534,37.89,-122.05,3.106
2.4792,21.0,3.7529411764705882,37.63,-120.99,0.6
5.9359,16.0,5.756024096385542,37.26,-121.81,2.495
4.2054,10.0,5.515837104072398,34.04,-117.66,1.599
4.7179,13.0,5.020175438596492,33.02,-117.27,3.767
1.4036,31.0,3.4924433249370277,35.28,-120.66,2.096
5.5208,33.0,6.833723653395785,38.51,-121.51,1.713
6.4265,16.0,6.909565217391305,33.87,-117.76,2.637
3.1,29.0,7.5423728813559325,38.44,-122.98,1.621
3.3625,31.0,5.077868852459017,34.1,-117.94,1.534
5.8722,34.0,5.734939759036145,34.05,-117.95,2.048
2.5417,22.0,3.103448275862069,34.13,-118.25,2.175
1.5272,41.0,4.614583333333333,33.99,-118.25,1.003
7.7932,29.0,6.573170731707317,37.45,-122.23,4.699
1.6509,45.0,5.332541567695962,41.43,-122.38,0.462
2.9118,38.0,4.376358695652174,34.18,-119.17,1.724
5.8374,36.0,5.438202247191011,33.91,-118.38,2.896
3.0972,40.0,5.463157894736842,33.88,-118.26,1.085
1.2813,42.0,3.896103896103896,38.56,-121.49,0.875
5.9684,25.0,6.413101604278075,33.85,-118.24,1.933
3.5326,13.0,3.1783625730994154,33.71,-117.87,2.625
3.2135,37.0,5.541322314049586,38.31,-120.8,1.236
3.2132,39.0,5.517543859649122,34.06,-118.04,1.761
6.8317,31.0,6.438515081206496,34.16,-118.2,4.461
3.3333,27.0,6.541666666666667,37.92,-120.84,2.083
3.8398,32.0,6.23046875,34.12,-117.37,1.182
5.4299,26.0,6.172413793103448,37.53,-121.97,2.364
3.8125,27.0,5.044692737430168,33.61,-117.93,3.667
3.9038,35.0,4.535830618892508,34.18,-118.41,2.761
3.8929,19.0,4.974293059125964,34.1,-117.81,1.446
2.2841,52.0,4.35064935064935,37.85,-122.27,1.063
3.1597,29.0,6.4,32.78,-115.56,0.762
4.7773,37.0,3.5354609929078014,33.74,-118.1,4.0
2.1518,35.0,3.303030303030303,34.04,-118.3,1.528
1.2396,28.0,3.7578125,34.01,-118.25,0.903
2.0952,27.0,3.412903225806452,33.76,-118.08,0.713
2.7401,24.0,4.08816120906801,32.82,-117.17,1.981
2.7399,15.0,6.218905472636816,38.39,-120.62,1.348
5.0764,24.0,5.4550691244239635,33.82,-117.94,2.286
5.8673,16.0,7.211111111111111,36.36,-119.25,1.548
6.5858,32.0,6.086956521739131,37.29,-121.92,3.467
3.0972,31.0,5.359882005899705,38.63,-121.3,1.5
3.6006,34.0,4.617710583153348,33.86,-117.97,1.617
2.9808,38.0,5.670588235294118,36.79,-120.08,0.896
3.2705,52.0,4.772479564032698,37.85,-122.26,2.418
2.8903,31.0,4.477459016393443,37.98,-122.52,3.242
2.7361,21.0,4.277978339350181,34.86,-118.17,0.833
4.0446,36.0,5.726224783861672,38.43,-122.87,1.722
2.4032,18.0,5.07981220657277,36.21,-119.36,0.6
2.4635,41.0,4.312,34.04,-118.35,1.694
2.3152,16.0,5.174934725848564,37.59,-120.94,1.113
4.25,4.0,5.593189964157706,33.0,-117.07,2.816
3.6312,48.0,8.130434782608695,38.11,-121.23,2.028
1.3281,40.0,5.054347826086956,37.79,-122.23,1.133
4.072,24.0,4.781065088757397,37.38,-122.05,3.642
3.9702,27.0,4.823886639676114,34.01,-117.9,1.414
1.654,17.0,3.5343065693430655,33.53,-116.12,1.0
5.6147,16.0,7.411111111111111,38.05,-121.34,2.447
2.0134,35.0,3.81728045325779,33.91,-118.19,1.324
4.8125,18.0,5.992405063291139,32.81,-116.83,2.105
3.125,12.0,5.786377708978328,33.66,-117.22,1.172
3.7162,16.0,4.91651865008881,33.74,-117.95,2.012
5.5632,24.0,6.343355965082444,38.64,-121.36,1.752
1.625,38.0,6.304347826086956,40.01,-121.23,0.75
6.4321,5.0,7.17981072555205,32.98,-117.13,2.719
1.9784,37.0,4.988584474885845,36.78,-119.78,0.707
3.0926,6.0,3.67351598173516,34.24,-118.52,4.185
3.3177,46.0,4.45982905982906,34.16,-118.38,3.094
5.8718,6.0,6.505962521294719,38.77,-121.28,2.014
6.1943,13.0,6.532467532467533,38.68,-121.25,2.761
4.6065,22.0,5.3895348837209305,37.23,-121.97,4.459
3.5625,52.0,5.348082595870206,37.87,-122.28,1.917
3.5833,52.0,5.15819209039548,37.77,-122.5,3.229
1.4091,38.0,5.7,40.57,-122.39,0.844
2.1955,34.0,4.136482939632546,32.62,-117.09,1.297
3.1364,38.0,4.377215189873418,34.44,-119.73,3.575
5.0309,29.0,6.239690721649485,34.2,-118.62,2.448
3.8125,15.0,4.590570719602978,37.95,-121.69,1.254
2.6937,45.0,5.060640732265446,38.12,-122.27,1.118
2.5476,25.0,4.770833333333333,38.45,-120.88,0.979
4.0227,26.0,5.889655172413793,38.72,-121.47,0.998
3.2943,32.0,4.907788719785139,34.08,-117.9,2.044
3.4306,24.0,5.7407407407407405,36.23,-119.25,1.392
4.35,44.0,5.17948717948718,39.17,-122.91,0.683
1.4886,50.0,4.0251572327044025,37.78,-122.22,1.288
2.8021,47.0,3.7656903765690375,34.09,-118.35,2.806
4.1719,27.0,6.8106575963718825,34.71,-118.16,1.172
2.2532,46.0,5.085011185682327,38.01,-121.8,1.094
2.625,36.0,5.3355263157894735,37.95,-121.23,0.892
7.2315,35.0,7.158607350096712,37.88,-122.1,3.671
5.979,19.0,6.860557768924303,33.91,-118.0,2.852
2.5583,31.0,4.606334841628959,32.75,-117.07,1.207
1.5313,20.0,4.18974358974359,39.23,-121.05,1.549
3.1726,29.0,4.190692395005676,33.79,-117.92,1.987
1.5321,32.0,4.961904761904762,36.29,-119.14,0.483
2.2125,52.0,5.124293785310734,38.56,-121.46,1.04
3.4868,27.0,3.139963167587477,37.4,-122.1,1.656
2.5819,44.0,4.58641975308642,38.34,-122.73,2.096
2.0062,19.0,5.65,38.51,-121.39,0.92
2.6736,52.0,4.0,37.84,-122.26,1.913
4.4722,44.0,5.485380116959064,33.92,-118.37,2.183
2.3152,25.0,5.412844036697248,36.21,-119.32,0.631
2.7344,18.0,7.085158150851582,38.42,-120.42,0.919
3.1613,36.0,4.208728652751423,33.79,-118.27,1.823
2.2423,17.0,5.800457404230989,33.67,-117.38,1.326
5.2657,35.0,5.983870967741935,33.83,-117.99,1.914
4.0909,34.0,6.151869158878505,34.22,-118.62,2.329
2.4375,49.0,4.024390243902439,34.08,-118.2,1.14
1.6731,14.0,4.741322314049587,37.62,-121.02,0.958
2.3851,25.0,5.001733102253033,33.92,-117.39,1.137
4.1471,32.0,4.702702702702703,33.96,-118.41,2.844
1.8571,16.0,6.424924924924925,38.99,-122.65,0.759
4.9861,26.0,6.623655913978495,38.04,-121.25,2.018
2.8301,49.0,4.412987012987013,37.73,-122.16,1.716
3.0625,12.0,5.351162790697674,38.48,-121.43,0.905
1.9138,29.0,4.36468330134357,36.32,-119.28,0.669
3.3438,50.0,5.102787456445993,34.13,-118.2,1.736
2.4375,23.0,4.947368421052632,34.38,-119.31,2.25
4.0536,37.0,4.741847826086956,33.96,-118.03,1.714
3.5588,50.0,5.177458033573141,37.78,-122.48,3.464
6.4459,51.0,6.174509803921569,34.1,-118.27,4.216
4.2917,37.0,5.868421052631579,37.96,-122.06,1.896
3.4868,36.0,5.227665706051873,33.9,-118.13,2.084
3.7359,16.0,4.598079561042524,37.4,-122.07,2.625
1.2096,49.0,4.397058823529412,34.03,-118.26,1.0
4.9773,12.0,7.302180685358255,38.44,-122.01,2.812
5.5931,23.0,5.876325088339223,34.28,-118.46,2.176
1.8214,34.0,2.664516129032258,34.09,-118.31,2.111
1.9013,35.0,3.342857142857143,38.56,-121.49,0.869
3.2373,32.0,4.340096618357488,34.07,-118.05,1.831
1.3365,26.0,4.556213017751479,37.94,-122.36,0.729
2.4667,37.0,4.241106719367589,34.19,-118.45,1.922
1.7656,42.0,4.144702842377261,33.96,-118.28,0.967
5.1781,3.0,7.107116104868914,38.39,-121.98,1.919
5.7422,37.0,5.836448598130841,33.86,-118.36,3.307
4.1699,47.0,5.309278350515464,33.54,-117.77,3.737
1.6875,42.0,4.322033898305085,33.87,-117.58,1.135
4.7941,16.0,6.543123543123543,38.75,-121.18,2.476
2.5927,33.0,4.595419847328245,34.04,-118.33,1.615
4.0742,46.0,5.305439330543933,34.17,-118.36,2.291
2.7083,19.0,6.475,40.34,-123.48,0.645
1.55,36.0,3.1495016611295683,33.79,-118.17,1.0
1.577,51.0,4.813765182186235,40.17,-122.24,0.519
4.0469,45.0,4.125,37.75,-122.18,0.807
4.625,21.0,6.589164785553048,32.78,-117.08,2.228
4.2672,23.0,5.251252086811352,37.74,-122.44,3.919
2.7656,36.0,5.286407766990291,34.11,-118.06,2.395
2.375,52.0,4.8,37.94,-121.3,0.675
1.5474,44.0,4.674931129476584,32.71,-117.13,0.833
2.5181,12.0,5.283815480844409,34.11,-117.41,1.055
2.8125,24.0,3.5046728971962615,34.15,-118.13,1.417
2.0976,29.0,4.987938596491228,33.93,-116.89,0.726
2.7875,49.0,3.571608040201005,34.1,-118.28,2.173
3.3304,16.0,4.462321792260693,34.28,-118.4,1.549
1.8281,29.0,3.963740458015267,34.13,-117.28,0.768
1.3668,52.0,2.673635307781649,37.79,-122.41,0.55
4.0357,30.0,4.897097625329815,32.73,-116.99,1.538
2.963,25.0,5.32013201320132,39.77,-121.61,0.895
1.7958,17.0,4.146449704142012,32.56,-117.06,1.404
2.3958,37.0,6.095238095238095,38.67,-121.38,0.784
1.9191,9.0,4.984615384615385,39.93,-122.2,0.544
3.5822,18.0,5.449317738791423,34.42,-119.3,2.199
2.9896,33.0,4.406741573033708,34.43,-119.68,2.36
4.0642,41.0,5.794520547945205,37.73,-122.41,2.725
4.1875,45.0,4.6414342629482075,37.57,-122.31,2.673
3.9219,35.0,4.76948051948052,34.03,-117.92,1.595
2.3942,16.0,3.2981651376146788,34.07,-118.25,1.333
1.901,32.0,3.667779632721202,32.72,-117.13,1.203
4.7132,50.0,5.055023923444976,34.1,-118.27,3.046
4.43,25.0,5.344660194174757,34.15,-119.14,2.077
2.4394,37.0,4.569200779727096,32.75,-117.12,1.183
3.0989,21.0,4.0133414190418435,33.87,-118.14,1.714
2.875,37.0,4.400749063670412,37.96,-121.24,0.577
4.25,27.0,4.775665399239544,37.34,-121.84,1.629
5.5601,36.0,5.673708920187793,33.9,-118.02,2.052
5.0508,32.0,7.575688073394495,38.59,-121.36,2.257
1.8289,29.0,4.343675417661098,35.39,-119.01,0.594
1.8319,36.0,4.217008797653959,35.39,-118.99,0.554
3.1442,21.0,4.709163346613546,34.65,-120.45,1.316
2.3468,43.0,4.6095471236230114,38.68,-121.78,1.194
2.5495,15.0,4.36556927297668,38.0,-121.83,1.036
6.1244,20.0,6.3304347826086955,34.42,-118.88,3.75
6.2152,13.0,5.546052631578948,32.79,-116.66,2.406
4.5766,18.0,6.088541666666667,38.56,-121.32,1.087
3.2841,24.0,5.137176938369781,34.13,-118.0,1.67
5.0828,14.0,6.7910750507099396,36.83,-119.73,1.114
7.6129,50.0,4.666666666666667,37.45,-122.16,4.125
7.1937,36.0,5.7784615384615385,33.81,-118.09,2.544
3.4762,52.0,5.305084745762712,37.76,-122.24,2.44
2.121,45.0,3.4336,34.05,-118.21,1.44
3.3669,23.0,5.091603053435114,32.81,-116.92,1.589
2.1522,39.0,3.7813021702838063,33.96,-118.21,1.553
2.7325,25.0,4.93687374749499,38.31,-122.29,1.629
1.8875,34.0,4.247126436781609,34.02,-118.19,1.367
4.0122,20.0,5.437284234752589,34.35,-119.09,2.148
4.3229,18.0,5.398601398601398,37.75,-121.52,3.273
3.915,28.0,5.652941176470589,34.08,-117.48,1.174
4.1458,35.0,5.141486810551559,33.89,-118.31,2.315
2.9891,18.0,5.96,34.83,-118.95,1.165
3.9792,15.0,3.0072992700729926,33.96,-118.41,2.667
5.0391,28.0,5.867796610169491,37.91,-122.07,2.598
3.6042,52.0,5.167235494880546,33.83,-117.92,1.664
2.9375,30.0,4.463327370304114,34.14,-117.87,2.092
2.6607,19.0,2.872340425531915,34.41,-119.7,2.265
2.8295,38.0,4.506887052341598,34.05,-118.18,1.265
3.5673,52.0,5.1940298507462686,34.11,-118.26,2.707
3.1917,14.0,6.6415929203539825,33.64,-114.57,0.734
4.0631,9.0,5.677859391395593,35.3,-119.05,0.882
2.3824,27.0,4.533795493934142,32.58,-117.1,1.276
1.6597,36.0,3.89010989010989,33.96,-118.23,1.091
4.3667,36.0,4.913654618473895,33.92,-118.17,1.718
3.6618,14.0,7.312138728323699,33.83,-117.2,1.613
3.1981,24.0,4.197947214076247,38.11,-122.57,2.153
2.9628,36.0,5.66553480475382,34.13,-117.27,0.878
1.6389,44.0,4.43859649122807,33.95,-118.26,0.967
3.75,16.0,3.9819494584837547,34.43,-119.88,2.231
7.3715,17.0,5.0060975609756095,34.15,-118.16,2.63
2.7663,29.0,7.787162162162162,34.25,-117.31,0.979
1.425,17.0,4.716049382716049,33.83,-117.92,2.125
4.9219,35.0,6.930232558139535,37.98,-122.0,1.82
2.9413,23.0,4.129221732745962,37.68,-122.46,2.294
2.0208,43.0,3.2962962962962963,39.18,-122.91,0.725
6.7957,10.0,6.575989782886334,33.13,-116.97,2.875
4.4167,41.0,5.125,37.37,-121.82,2.152
2.5673,48.0,3.6839622641509435,37.35,-121.89,1.775
3.9205,4.0,5.876190476190477,33.13,-117.29,1.83
6.0873,19.0,6.586142322097379,33.46,-117.65,2.773
4.2396,4.0,5.197530864197531,36.35,-119.63,0.906
3.4133,16.0,4.052173913043478,33.71,-117.95,2.909
1.8214,23.0,3.4574557708508844,33.19,-117.37,1.738
1.023,20.0,4.194762684124386,39.92,-122.19,0.542
4.6467,23.0,5.629757785467128,34.08,-118.0,1.851
5.0679,30.0,6.18849840255591,34.27,-119.22,2.343
5.3889,33.0,6.078880407124682,33.86,-118.11,2.349
5.5102,7.0,7.3541543901001765,33.0,-116.78,2.21
5.5696,17.0,5.984375,33.15,-117.14,1.684
2.1281,33.0,3.8342175066313,32.63,-117.08,1.398
6.276,17.0,6.433333333333334,33.67,-117.82,2.907
2.5043,49.0,4.547272727272727,37.98,-121.29,0.767
2.5326,42.0,3.9302788844621515,34.01,-118.14,1.565
3.6354,22.0,4.235294117647059,34.17,-118.28,2.563
2.7101,25.0,4.837320574162679,38.5,-121.45,0.995
1.0,34.0,4.878787878787879,34.2,-118.42,1.875
5.25,35.0,5.788321167883212,33.84,-117.97,1.902
0.696,52.0,5.333333333333333,37.95,-121.29,0.425
2.7022,37.0,3.8426229508196723,34.02,-118.15,1.519
2.5284,44.0,3.896039603960396,34.05,-118.33,2.263
2.4053,17.0,5.477022058823529,34.12,-117.38,1.052
3.0139,35.0,3.606060606060606,37.34,-121.92,2.042
2.6333,33.0,3.743529411764706,32.76,-117.13,1.4
5.2815,30.0,6.392434988179669,33.69,-117.91,2.295
4.1406,23.0,4.561151079136691,33.87,-118.08,2.008
2.2024,33.0,4.766968325791855,36.32,-119.29,0.672
5.2088,28.0,6.701357466063349,37.27,-121.89,2.409
2.1903,34.0,2.6158357771260996,33.94,-118.21,1.625
2.2188,50.0,4.925133689839572,40.88,-124.09,1.058
2.4574,17.0,4.724271844660194,38.66,-121.37,1.033
6.0678,52.0,6.420454545454546,34.14,-118.4,3.993
4.4861,35.0,7.033149171270718,38.28,-122.21,2.693
4.2361,19.0,7.132471728594507,34.03,-117.02,1.916
2.4318,5.0,4.33609958506224,34.97,-120.64,0.861
3.8307,33.0,5.728440366972477,35.38,-118.92,0.706
3.6301,7.0,5.766690091356289,33.25,-117.32,1.709
2.5223,35.0,5.011204481792717,36.78,-119.83,0.662
5.457,13.0,4.716332378223496,33.92,-117.88,3.088
2.3917,30.0,4.763713080168777,34.09,-117.32,0.786
3.3447,20.0,5.219810040705563,37.0,-121.96,3.052
3.1429,32.0,5.989510489510489,33.11,-117.09,1.716
2.8306,29.0,4.713798977853492,32.75,-117.05,1.429
1.8917,43.0,3.5139664804469275,34.0,-118.27,1.069
0.9393,17.0,4.518469656992084,39.73,-121.85,0.889
5.0923,16.0,7.176351351351351,33.91,-117.98,2.572
1.9583,25.0,4.718354430379747,32.72,-117.11,0.886
3.0714,31.0,4.231378763866878,34.04,-118.44,3.478
6.1426,17.0,6.304964539007092,34.23,-117.41,1.55
3.0298,52.0,5.183673469387755,37.8,-122.22,1.996
2.625,34.0,5.597402597402597,38.67,-121.63,2.25
2.9018,22.0,4.753346080305928,34.23,-119.29,2.75
4.7159,9.0,6.402298850574713,37.68,-120.97,1.637
3.7125,31.0,5.336349924585218,34.16,-117.26,0.98
5.4089,16.0,4.728026533996683,33.86,-118.05,2.656
5.2101,18.0,5.8173076923076925,37.08,-122.14,3.34
2.4333,38.0,4.983050847457627,37.76,-122.17,0.982
2.7038,26.0,3.237424547283702,34.08,-118.31,2.271
2.0216,18.0,5.463291139240506,36.38,-119.21,0.58
5.3509,52.0,5.65067178502879,37.81,-122.22,3.021
3.5484,23.0,4.144694533762058,32.79,-117.23,2.38
5.6818,17.0,6.331606217616581,33.86,-118.07,3.389
3.5772,36.0,5.486590038314176,33.91,-118.12,2.074
3.0417,18.0,4.730769230769231,34.11,-117.97,1.375
3.1786,52.0,4.15,37.73,-122.43,2.226
6.4468,43.0,5.948198198198198,33.83,-118.19,4.442
4.1,36.0,6.487179487179487,34.14,-117.27,0.964
2.0804,42.0,4.294117647058823,37.84,-122.26,2.267
2.4412,30.0,5.441025641025641,37.92,-121.28,0.616
3.4506,10.0,5.356715141146279,38.68,-121.22,1.39
3.5646,40.0,4.593283582089552,33.87,-118.17,1.626
0.9705,42.0,3.8,33.94,-118.24,0.9
5.4741,24.0,6.587798845836768,37.24,-121.84,2.388
1.65,52.0,2.5322033898305083,37.76,-122.42,2.65
2.5488,42.0,4.775811209439528,37.96,-121.33,0.803
3.0903,10.0,5.988235294117647,38.72,-121.42,0.919
4.0556,38.0,6.408695652173913,38.67,-121.78,1.469
2.8235,32.0,5.101321585903084,39.03,-121.37,0.655
4.5,24.0,5.6282306163021865,38.28,-122.26,1.583
2.575,20.0,4.788018433179723,35.35,-119.06,0.699
3.2015,42.0,4.949781659388647,34.16,-118.35,2.5
5.3294,25.0,5.527665317139001,37.29,-121.97,3.003
5.6112,20.0,5.417536534446764,34.03,-118.12,3.08
3.4926,30.0,5.360230547550432,36.44,-119.57,0.942
4.0,38.0,4.56140350877193,33.96,-118.13,2.547
1.375,49.0,5.0303951367781155,37.83,-122.27,1.049
3.0,18.0,4.542615140285865,36.68,-121.8,1.622
2.8871,22.0,7.232736572890025,39.61,-121.39,0.947
3.6629,30.0,6.3625,37.58,-120.83,1.714
3.6393,30.0,5.612813370473537,37.97,-122.3,1.84
3.6641,17.0,5.577142857142857,40.85,-121.07,0.808
2.7273,42.0,4.926640926640927,38.73,-120.81,1.286
