MedInc,HouseAge,AveRooms,Latitude,Longitude,target
3.2315,35.0,6.698757763975156,38.54,-123.02,1.369
2.3173,27.0,3.804195804195804,37.79,-122.24,1.25
2.7865,17.0,3.7037037037037037,33.71,-117.99,2.167
3.55,36.0,4.654320987654321,33.85,-118.13,2.128
1.5812,39.0,3.837920489296636,33.96,-118.26,0.94
2.933,13.0,6.244604316546763,33.73,-116.86,1.707
5.7133,13.0,6.75625,38.7,-121.24,1.668
2.7587,15.0,4.8951890034364265,36.97,-121.97,2.286
3.2865,35.0,4.0492610837438425,34.28,-118.42,1.333
5.1664,32.0,5.825454545454545,37.16,-122.12,1.851
4.2232,33.0,6.1896955503512885,37.46,-122.23,3.637
2.0417,34.0,5.052631578947368,36.6,-119.44,0.725
5.1619,36.0,5.2026666666666666,34.25,-118.48,1.953
5.3674,26.0,6.875722543352601,33.65,-117.97,3.393
2.2254,11.0,4.598499061913696,37.8,-121.23,1.308
2.5556,13.0,4.013201320132013,38.1,-121.28,1.331
3.2061,41.0,3.8682634730538923,34.0,-118.48,3.7
2.3359,24.0,4.994082840236686,37.1,-119.49,0.924
3.6434,14.0,6.637931034482759,39.13,-120.99,1.554
3.215,36.0,4.566666666666666,34.19,-118.22,3.313
3.2083,35.0,3.9404388714733543,34.16,-118.29,2.38
4.2207,22.0,5.563944530046225,33.91,-117.48,1.411
3.5744,20.0,5.07037643207856,35.11,-120.59,1.978
3.4312,52.0,6.359908883826879,33.99,-118.03,2.438
1.5957,18.0,6.327586206896552,35.7,-118.5,1.014
4.25,44.0,3.8004926108374386,33.76,-118.13,4.393
3.0469,40.0,4.299086757990867,37.71,-122.4,2.38
5.1728,7.0,4.650485436893204,36.29,-119.8,1.075
2.9293,38.0,4.3344120819848975,33.89,-118.19,1.136
2.7308,45.0,4.312267657992565,33.8,-118.21,1.39
2.4141,28.0,4.327169274537695,32.8,-116.94,1.375
3.3438,19.0,6.963768115942029,34.7,-119.31,1.563
3.0087,19.0,4.3125,33.84,-117.86,1.594
3.2083,34.0,5.471264367816092,32.78,-115.56,0.762
7.1382,35.0,6.381176470588235,37.41,-122.11,4.438
2.0227,20.0,7.552486187845304,41.82,-120.48,0.475
1.2206,20.0,3.9465408805031448,33.79,-118.18,1.625
3.8421,29.0,4.676470588235294,37.46,-121.9,2.207
4.0521,35.0,5.7531380753138075,34.03,-117.94,1.518
5.103,34.0,5.90625,33.84,-117.99,2.07
2.0114,38.0,4.412903225806452,37.8,-122.28,1.313
2.5795,42.0,3.933333333333333,38.03,-122.14,2.25
2.2562,39.0,5.007448789571694,37.77,-122.2,0.948
2.6531,29.0,5.1274298056155505,34.96,-120.44,1.083
1.8363,37.0,4.62882096069869,33.12,-117.08,1.455
2.5625,49.0,4.615384615384615,34.1,-117.3,0.75
2.0562,41.0,4.536656891495602,37.77,-122.2,1.02
2.851,18.0,3.5619335347432024,34.09,-117.95,1.406
1.925,20.0,5.549618320610687,33.57,-114.57,0.655
4.6786,16.0,5.350061199510404,37.59,-122.03,2.56
2.1979,41.0,3.975378787878788,34.03,-118.17,1.408
3.4907,34.0,4.901719901719901,33.92,-118.04,1.535
2.1516,52.0,2.75,37.78,-122.42,1.875
2.4706,22.0,5.232273838630807,37.49,-120.86,0.894
1.4279,38.0,5.15566037735849,34.08,-117.27,0.73
3.1364,18.0,3.629032258064516,36.59,-121.89,1.5
3.1083,40.0,4.765676567656766,34.04,-118.13,2.205
2.7316,46.0,4.181303116147308,38.56,-121.48,1.347
4.1312,35.0,5.882352941176471,33.93,-118.02,1.938
3.1571,43.0,4.976127320954907,37.94,-122.33,1.416
4.0806,6.0,5.716269841269841,36.32,-119.27,1.102
4.0588,45.0,5.822274881516588,37.68,-122.13,1.828
2.9013,19.0,6.090909090909091,36.65,-119.74,0.895
3.0078,26.0,5.184065934065934,38.33,-122.7,1.604
2.5719,32.0,4.370253164556962,33.9,-118.19,1.056
2.1141,27.0,3.8552036199095023,34.05,-117.74,1.109
4.5682,21.0,5.905982905982906,37.01,-121.97,3.716
2.7,32.0,5.563380281690141,39.44,-123.73,1.65
1.7418,8.0,4.754360465116279,35.79,-119.25,0.622
3.0263,29.0,3.948207171314741,33.76,-118.0,1.942
1.3929,33.0,3.657458563535912,36.75,-119.83,0.556
2.1949,22.0,5.1937984496124034,32.65,-116.45,1.271
4.2656,22.0,6.6970740103270225,34.4,-119.29,2.414
3.0125,52.0,4.941780821917808,37.83,-122.26,1.844
1.9181,17.0,4.674329501915709,40.58,-122.36,1.188
3.9808,35.0,5.3099630996309966,34.07,-117.89,1.886
2.9471,33.0,6.68,36.8,-119.82,0.995
3.8618,41.0,6.345724907063197,33.97,-117.4,1.348
3.9079,52.0,4.8173515981735155,37.76,-122.44,3.7
3.0938,31.0,3.6676557863501484,33.98,-118.17,1.554
4.125,38.0,4.7734375,33.9,-118.12,1.739
5.6349,24.0,5.71313672922252,37.84,-122.14,3.556
4.9,42.0,5.929765886287625,33.83,-118.19,4.063
3.3603,14.0,6.552123552123552,35.07,-120.56,2.802
1.5662,28.0,3.8308823529411766,36.97,-120.07,0.48
5.1365,2.0,5.453947368421052,34.06,-117.28,1.367
4.0625,11.0,5.714285714285714,33.15,-117.29,0.875
2.5495,27.0,5.445026178010472,39.19,-121.53,0.983
2.1125,26.0,4.690821256038648,34.07,-117.32,0.84
7.7197,26.0,6.0,38.0,-122.49,4.0
2.0326,19.0,3.9211703958691912,32.79,-116.95,1.232
3.8667,32.0,6.280936454849498,32.79,-116.98,1.897
4.25,40.0,5.302593659942363,34.19,-118.16,1.779
2.3636,32.0,3.633946830265849,34.07,-118.28,1.9
3.7344,46.0,4.817767653758542,34.19,-118.33,2.22
4.5,36.0,5.071698113207547,37.69,-122.49,2.756
5.0323,30.0,6.295264623955432,38.35,-122.76,2.224
2.1513,27.0,4.698550724637681,37.93,-121.19,0.997
2.7212,39.0,3.9673202614379086,33.77,-118.15,2.663
5.7621,9.0,6.490666666666667,38.5,-121.55,2.046
3.8,36.0,5.702702702702703,37.67,-122.11,1.875
3.1814,28.0,5.677811550151976,36.83,-119.69,0.789
2.6932,31.0,4.85,36.8,-119.7,0.664
2.1265,32.0,4.436314363143631,37.98,-121.26,0.557
4.125,52.0,5.036144578313253,33.95,-118.37,1.74
1.7805,32.0,4.199831365935919,33.72,-116.23,0.769
2.5434,28.0,3.25,34.1,-118.34,2.321
3.1923,42.0,4.1735751295336785,34.18,-118.52,2.218
4.175,18.0,5.709371293001186,38.4,-121.36,1.444
1.3962,36.0,3.7667238421955402,33.93,-118.3,1.243
6.5538,7.0,6.309623430962343,34.52,-118.22,3.116
1.056,24.0,4.462068965517242,35.36,-119.01,0.516
3.6761,18.0,4.403581267217631,33.82,-117.89,1.405
2.2375,19.0,4.742105263157895,36.94,-120.06,0.643
4.7381,26.0,6.007490636704119,38.66,-121.31,1.405
4.1169,23.0,5.544303797468355,33.81,-118.31,3.626
3.4886,35.0,5.332480818414322,33.95,-118.02,1.739
4.189,3.0,7.489331436699858,33.9,-117.19,1.43
1.8652,35.0,3.498533724340176,34.01,-118.27,1.161
1.6081,35.0,3.354131534569983,34.09,-118.35,2.889
2.9844,32.0,5.322033898305085,37.48,-120.96,1.359
4.1141,20.0,4.158852344296711,34.05,-118.44,3.05
4.3859,45.0,4.939024390243903,37.75,-122.5,2.702
1.2375,52.0,3.2962962962962963,32.71,-117.14,1.0
4.0274,36.0,6.007537688442211,34.06,-117.98,1.607
3.5192,26.0,4.908554572271386,34.1,-117.79,1.905
3.125,14.0,7.271111111111111,37.04,-119.94,0.885
3.5536,52.0,4.116959064327485,37.75,-122.42,4.0
4.7283,11.0,5.421348314606742,38.44,-122.76,1.702
1.9423,29.0,4.689458689458689,34.14,-117.33,0.697
5.2837,27.0,6.900523560209424,32.81,-117.21,2.838
2.9196,33.0,4.824528301886793,34.09,-118.08,2.088
3.256,25.0,3.804395604395604,33.81,-117.94,2.143
3.4561,20.0,5.451171875,38.43,-122.59,2.167
6.1426,32.0,6.621973929236499,33.63,-117.9,4.507
4.4946,48.0,5.379912663755459,37.76,-122.47,3.586
4.5217,23.0,5.1867612293144205,33.84,-117.84,2.194
3.7738,48.0,4.378006872852234,37.32,-121.9,2.206
3.312,17.0,6.451757666417352,33.72,-116.37,1.213
1.8575,27.0,4.247663551401869,38.12,-121.26,0.738
1.6786,36.0,4.076923076923077,35.33,-118.99,0.529
2.5486,23.0,5.604081632653061,37.72,-121.01,1.611
4.4102,34.0,6.098630136986301,34.06,-117.96,1.832
1.9342,32.0,4.89957264957265,36.39,-119.31,0.686
6.1575,38.0,7.171974522292993,36.8,-119.81,1.601
3.4559,39.0,4.645783132530121,34.1,-118.15,3.649
1.9531,41.0,3.826530612244898,37.94,-121.31,0.45
3.2,52.0,6.108374384236453,39.27,-121.02,1.55
2.1164,34.0,3.9858823529411764,32.71,-117.14,1.394
3.2604,9.0,5.018105849582173,34.06,-117.24,0.933
6.4949,32.0,5.662962962962963,37.42,-122.11,4.178
2.3079,12.0,5.672727272727273,39.83,-121.6,0.953
3.6771,31.0,4.705263157894737,33.93,-118.05,1.415
3.6196,38.0,4.964601769911504,33.99,-118.08,1.707
1.75,47.0,4.0,37.76,-122.2,0.857
6.2079,12.0,6.2322097378277155,33.24,-117.2,3.073
4.6556,23.0,5.5169606512890095,34.11,-117.87,1.996
2.5625,2.0,2.7719298245614037,37.82,-122.29,0.6
4.4318,36.0,5.721014492753623,33.95,-118.01,1.811
2.3568,5.0,3.47911227154047,34.09,-118.34,2.047
1.4024,26.0,4.332236842105263,35.38,-118.99,0.51
6.8323,33.0,6.603960396039604,37.75,-122.14,2.559
6.1498,26.0,6.276243093922652,34.09,-117.86,2.391
2.5506,23.0,3.6280701754385967,34.42,-119.71,2.308
1.4007,20.0,3.9021113243762,38.5,-121.44,0.975
5.5176,47.0,5.2644927536231885,33.96,-118.32,1.91
4.1125,30.0,4.038759689922481,34.19,-118.4,2.167
6.204,19.0,6.56420233463035,38.24,-122.62,2.018
3.2344,44.0,5.045081967213115,33.85,-117.92,1.701
2.5909,31.0,4.4106529209622,32.76,-117.09,1.591
3.6548,30.0,6.147214854111406,35.36,-119.05,0.847
2.0458,18.0,5.047727272727273,39.78,-121.57,1.057
3.2841,15.0,5.4788461538461535,33.71,-117.75,1.583
3.09,35.0,4.421461897356143,37.66,-122.11,1.741
2.5383,11.0,4.471327572663001,33.69,-116.19,0.74
3.425,28.0,5.421212121212121,33.86,-118.07,1.897
2.0781,41.0,4.7981220657277,36.75,-119.82,0.488
4.7273,23.0,5.506306306306306,33.73,-117.81,2.342
2.3293,31.0,4.673866090712743,36.78,-119.78,0.734
2.2619,13.0,5.099041533546326,38.13,-121.47,1.235
3.1607,28.0,3.587336244541485,34.26,-118.3,2.006
5.0839,25.0,6.03921568627451,34.73,-118.61,1.567
4.0862,44.0,5.295373665480427,32.74,-117.24,3.218
3.9909,14.0,4.608303249097473,37.54,-121.96,2.36
6.1509,25.0,6.111269614835948,34.06,-118.16,3.151
3.3047,52.0,7.9363636363636365,37.18,-122.38,2.861
6.3132,18.0,6.73536299765808,37.69,-121.91,2.592
2.8299,43.0,4.57630979498861,33.96,-118.3,1.095
3.5878,43.0,4.634228187919463,33.91,-118.2,1.184
6.3373,7.0,6.927083333333333,33.09,-117.23,2.796
3.2312,38.0,4.5762081784386615,34.08,-118.07,2.119
3.5156,21.0,4.864864864864865,38.8,-123.01,1.333
2.3768,18.0,4.906,34.07,-117.43,0.953
1.9829,34.0,4.4407484407484406,37.5,-120.86,0.828
1.4619,32.0,4.004444444444444,35.6,-119.33,0.605
4.3077,23.0,3.4683794466403164,37.4,-122.1,2.935
3.0917,38.0,4.620535714285714,37.67,-122.11,1.672
3.0685,33.0,4.155866900175131,33.87,-118.15,1.818
6.7123,26.0,6.6767676767676765,37.3,-122.02,3.546
2.5865,42.0,4.952586206896552,36.96,-122.04,2.064
1.7292,33.0,4.513677811550152,36.62,-119.31,0.52
6.3017,16.0,5.704491725768322,33.61,-117.89,3.5
2.1838,32.0,4.057347670250896,33.89,-118.24,0.983
4.1577,24.0,4.484593837535014,33.76,-117.93,1.741
4.2788,10.0,5.375,33.68,-117.35,1.25
1.1576,44.0,3.279620853080569,40.87,-124.09,0.875
3.7933,22.0,6.1128608923884515,33.25,-117.3,1.31
3.1284,8.0,4.3759873617693525,38.11,-121.26,1.151
3.1546,34.0,4.669576059850374,36.98,-121.95,2.612
1.6838,14.0,4.745856353591161,34.58,-117.41,0.579
4.875,16.0,6.472,38.03,-121.32,1.431
3.1635,34.0,5.767650834403081,34.52,-117.3,0.743
2.5119,26.0,4.6348773841961854,33.2,-117.24,1.717
3.0052,34.0,3.6564625850340136,37.66,-122.41,2.425
2.9567,52.0,4.05344295991778,37.77,-122.43,4.25
3.3482,21.0,5.366824644549763,34.08,-117.68,1.373
6.3688,30.0,5.589743589743589,34.24,-118.27,2.776
6.0965,34.0,6.420195439739413,34.24,-118.49,2.623
4.2214,14.0,5.933689839572192,35.4,-118.94,1.046
2.892,30.0,5.701357466063349,37.94,-122.07,2.208
3.3239,52.0,5.292328042328043,37.76,-122.47,3.5
3.375,47.0,4.473684210526316,37.72,-122.15,1.983
3.3846,15.0,2.930327868852459,33.74,-117.91,1.625
1.0313,20.0,2.4368421052631577,38.59,-121.49,0.85
5.9053,16.0,6.577464788732394,37.26,-121.8,2.605
3.0905,21.0,4.674634794156707,36.98,-121.94,2.643
3.725,30.0,5.404166666666667,35.38,-118.95,0.831
7.2589,21.0,8.035714285714286,38.23,-122.18,3.204
4.8693,23.0,6.448863636363637,36.99,-121.91,3.223
5.6358,29.0,6.2837684449489215,37.27,-121.92,2.821
4.25,37.0,5.346067415730337,33.93,-118.32,1.721
4.425,35.0,4.723958333333333,37.67,-122.44,2.684
3.9097,41.0,5.010309278350515,35.36,-119.03,0.813
5.7104,5.0,6.526867627785059,37.95,-121.74,1.863
2.7321,31.0,5.491150442477876,36.51,-119.81,0.836
2.4861,36.0,4.655555555555556,33.88,-117.56,0.962
3.2444,16.0,6.179166666666666,38.7,-121.32,1.184
4.1947,16.0,6.384803921568627,38.0,-121.88,1.403
2.4583,35.0,4.04,37.77,-120.85,0.75
3.2705,12.0,5.330082520630158,33.93,-117.24,1.132
4.0648,45.0,5.362363919129082,34.17,-118.32,2.588
4.0,31.0,4.691666666666666,34.17,-118.61,2.785
2.6226,40.0,4.071216617210682,34.09,-118.18,1.488
3.5096,23.0,3.9393305439330546,34.14,-118.37,3.964
4.1862,15.0,5.538551401869159,38.33,-122.3,1.836
4.9946,10.0,5.6863636363636365,34.27,-118.67,2.046
1.8355,29.0,4.487364620938628,36.68,-119.76,0.742
5.3157,16.0,6.590551181102362,37.23,-121.81,2.533
1.6122,41.0,3.2764976958525347,34.05,-118.22,1.571
5.7001,16.0,6.7781954887218046,38.02,-122.25,2.051
5.0362,29.0,6.110112359550562,37.91,-122.03,2.753
4.1125,39.0,5.165605095541402,34.3,-118.38,1.83
4.2036,34.0,4.9906759906759905,33.65,-117.93,2.201
4.1375,26.0,5.789644012944984,34.45,-119.75,3.95
6.2556,25.0,7.6781115879828326,33.88,-117.96,3.413
2.875,37.0,5.802666666666667,32.7,-117.08,0.989
2.3444,30.0,3.18348623853211,33.98,-118.18,1.561
1.7016,27.0,2.8199052132701423,34.07,-118.27,1.6
1.4648,28.0,6.330708661417323,32.64,-116.2,0.618
6.3719,26.0,6.972151898734177,37.6,-122.41,4.669
3.0777,23.0,4.941714285714285,36.97,-121.96,2.638
3.8705,36.0,5.562770562770563,34.08,-117.92,1.919
4.0714,9.0,6.679279279279279,38.65,-120.97,3.006
1.5517,31.0,3.110831234256927,32.76,-117.09,1.225
3.1167,39.0,4.659574468085107,37.78,-122.2,1.216
6.0115,3.0,5.533980582524272,37.98,-122.33,1.75
6.8591,52.0,7.599388379204893,37.81,-122.24,3.524
4.7986,24.0,5.701227830832196,33.79,-117.94,2.365
4.7135,28.0,4.950749464668094,37.54,-121.97,2.032
1.6006,52.0,4.427083333333333,34.07,-117.75,1.462
2.442,30.0,5.102915951972555,40.77,-124.19,0.69
6.0824,3.0,5.0904467853251,37.52,-122.07,2.735
1.8625,32.0,3.399568034557235,34.95,-120.45,0.902
6.3702,23.0,6.440263405456256,37.31,-122.01,3.32
6.58,25.0,7.704334365325077,33.78,-117.82,3.185
3.6815,43.0,6.516129032258065,34.95,-120.43,1.818
7.3841,40.0,6.698412698412699,37.65,-120.98,1.722
3.184,23.0,5.450408401400233,39.39,-123.85,1.405
4.0625,52.0,4.156118143459915,37.75,-122.43,3.556
5.6846,32.0,6.654109589041096,32.8,-116.91,2.088
4.6125,41.0,6.022471910112359,37.53,-122.31,3.617
5.0234,37.0,5.774941995359629,34.25,-118.27,2.576
1.6731,41.0,4.036827195467422,33.99,-118.24,0.882
5.4446,37.0,6.176691729323308,37.81,-122.18,3.367
3.8897,52.0,5.564432989690721,37.88,-122.29,2.184
5.5925,13.0,5.757981462409886,34.3,-118.9,2.086
3.2301,23.0,4.79933110367893,33.84,-117.93,1.899
4.25,24.0,5.322147651006712,33.21,-117.35,1.503
3.5179,22.0,3.168085106382979,37.4,-122.09,1.972
2.2097,50.0,3.111111111111111,34.42,-119.71,2.583
2.765,13.0,4.490074441687345,33.23,-117.3,0.985
6.6719,26.0,8.026819923371647,33.84,-117.85,2.717
5.0423,25.0,5.85590465872156,37.53,-121.99,2.222
1.2542,42.0,3.2535714285714286,38.58,-121.51,0.76
2.3417,40.0,3.2385008517887566,33.98,-118.51,4.25
1.8894,39.0,5.228571428571429,36.04,-119.4,1.125
1.6,43.0,3.324324324324324,37.94,-122.36,0.794
3.1741,52.0,5.398190045248869,34.17,-118.16,1.638
4.7723,9.0,5.781847133757962,36.32,-119.27,1.131
2.0114,20.0,3.6439716312056736,32.68,-117.09,1.049
1.1553,12.0,4.238888888888889,38.54,-122.81,1.393
4.3594,44.0,5.843003412969283,33.83,-118.12,2.213
6.1953,14.0,6.684418145956608,38.31,-122.33,2.589
4.045,4.0,5.052227342549923,33.57,-117.71,2.26
3.7478,13.0,6.297435897435897,34.41,-117.33,1.135
2.6658,29.0,4.961605584642234,34.58,-118.1,1.069
3.0759,52.0,4.898907103825136,34.01,-118.31,1.237
2.9063,42.0,4.590909090909091,37.73,-122.18,0.8
1.8162,50.0,3.5025641025641026,37.64,-120.99,0.7
2.5663,19.0,3.9004267425320056,34.1,-118.13,1.975
5.133,17.0,6.334500875656743,33.51,-117.72,3.24
2.9559,15.0,5.272151898734177,39.96,-120.93,1.188
3.5073,42.0,4.251351351351351,33.85,-118.32,2.348
5.4288,6.0,6.50625,32.83,-116.83,1.678
1.7548,30.0,4.227920227920228,36.21,-121.13,0.958
7.001,26.0,7.885245901639344,34.2,-118.87,2.868
2.7983,16.0,5.77725674091442,33.72,-117.07,1.125
3.4919,44.0,5.138418079096045,37.75,-122.5,2.718
2.9072,8.0,5.389845094664372,34.54,-117.22,1.192
5.1322,43.0,4.309859154929577,33.99,-118.39,3.149
6.2178,3.0,8.174479166666666,34.12,-117.17,1.739
4.061,52.0,5.8431372549019605,37.97,-121.3,1.136
2.9028,11.0,4.013207547169811,34.22,-118.37,1.741
3.8417,11.0,6.667844522968198,39.03,-121.06,1.872
2.6083,27.0,3.5095320623916813,34.06,-118.18,1.486
3.1989,31.0,4.376310272536688,34.15,-119.19,1.854
3.6563,40.0,4.405194805194805,34.17,-118.39,2.224
1.3844,29.0,3.4564643799472297,37.78,-122.43,1.775
5.4842,22.0,5.1553956834532375,37.3,-122.03,3.353
3.3214,37.0,4.327142857142857,37.7,-122.46,2.432
2.1782,34.0,4.535037878787879,33.61,-114.59,0.584
2.5125,5.0,4.817472698907956,33.98,-117.89,1.845
5.741,35.0,6.46067415730337,34.27,-118.47,2.206
5.35,35.0,5.400763358778626,34.21,-118.41,2.105
5.8635,24.0,7.226315789473684,34.45,-119.79,3.487
2.125,37.0,3.6574923547400613,33.98,-118.24,1.089
2.9,20.0,4.083333333333333,33.86,-117.99,1.761
1.9946,52.0,4.475806451612903,37.86,-122.29,1.569
5.98,22.0,6.586469534050179,37.66,-121.79,2.45
4.4853,23.0,7.060931899641577,37.99,-121.83,1.459
3.9732,41.0,4.8141891891891895,34.03,-118.37,1.884
3.0354,23.0,4.327217125382263,37.96,-121.34,1.137
2.9438,18.0,4.97923197492163,35.33,-119.05,0.872
6.5881,34.0,6.173469387755102,32.81,-117.24,3.944
4.0972,24.0,4.130526315789473,37.43,-122.17,3.875
2.7222,40.0,4.911864406779661,38.44,-122.69,1.612
3.7813,39.0,4.564738292011019,34.03,-118.45,3.363
3.6373,52.0,6.841397849462366,34.04,-118.33,4.2
1.2413,11.0,3.9677002583979326,32.69,-117.1,0.831
2.5938,45.0,4.6328125,34.07,-118.09,1.993
3.8529,43.0,4.2191142191142195,34.12,-118.15,3.5
7.7307,34.0,6.619528619528619,34.13,-118.02,4.29
2.0899,21.0,4.583497053045186,40.48,-122.36,0.748
3.6437,17.0,5.158730158730159,37.85,-122.06,1.865
2.0702,30.0,3.277158774373259,34.09,-118.36,2.833
3.525,34.0,4.296296296296297,37.63,-122.49,2.541
3.8083,41.0,4.618834080717488,34.22,-118.44,1.838
2.2202,22.0,4.557017543859649,36.05,-119.02,0.652
2.5139,43.0,4.561290322580645,37.74,-122.19,0.834
2.6437,19.0,3.531096563011457,34.2,-118.52,1.95
1.5758,11.0,4.789346246973365,34.41,-117.29,1.083
4.0365,18.0,5.9742489270386265,38.21,-121.15,1.742
5.444,37.0,5.922779922779923,34.0,-118.4,3.36
4.125,39.0,5.126353790613718,37.7,-122.07,2.325
3.6639,21.0,5.584016393442623,34.98,-120.43,1.286
6.0226,16.0,6.901554404145077,32.98,-117.04,1.929
4.3875,10.0,5.648915187376726,37.99,-122.11,2.877
3.2845,16.0,4.642126789366054,33.61,-117.75,2.276
1.4524,42.0,3.5231316725978647,34.01,-118.27,1.268
4.2234,16.0,4.682678311499272,32.9,-117.14,1.621
5.716,27.0,7.15625,37.4,-121.83,3.483
4.75,15.0,4.678227360308285,37.45,-121.89,2.544
6.3093,19.0,6.037174721189591,33.85,-118.09,2.865
4.5272,18.0,6.1943231441048034,36.81,-121.69,2.21
5.3074,42.0,5.359504132231405,33.67,-118.31,4.019
1.767,37.0,3.7111111111111112,34.04,-118.31,1.703
6.1388,30.0,5.93026941362916,37.33,-121.98,3.024
4.0329,16.0,5.8275,38.34,-121.97,1.268
3.9219,37.0,4.024024024024024,34.12,-118.0,1.75
4.9517,29.0,5.979343863912515,36.94,-121.84,3.079
3.9167,36.0,5.695652173913044,32.62,-117.06,1.897
1.4455,35.0,4.9621380846325165,36.21,-119.37,0.541
3.0057,35.0,4.095307917888563,33.79,-118.3,2.353
3.8105,52.0,6.098765432098766,36.77,-119.8,0.876
3.3929,52.0,5.994652406417113,37.83,-122.29,0.757
4.0048,16.0,5.987096774193549,32.82,-116.92,1.846
4.6167,25.0,5.777292576419214,33.75,-117.96,2.373
5.9508,16.0,6.039906103286385,34.64,-118.21,1.811
3.3816,15.0,5.404710920770878,40.57,-122.32,0.938
2.2264,31.0,4.9804469273743015,36.2,-119.35,0.508
4.385,35.0,6.356451612903226,38.26,-122.73,3.177
3.8,36.0,5.403225806451613,37.64,-122.08,1.72
1.7969,10.0,7.448979591836735,40.4,-123.08,0.375
3.4013,27.0,4.119402985074627,34.17,-118.4,2.86
4.2297,47.0,3.8737419945105214,37.45,-122.16,4.25
3.375,16.0,4.576961271102284,34.23,-119.18,2.188
4.8424,23.0,5.381188118811881,37.34,-121.82,1.953
4.7768,52.0,5.853754940711463,37.33,-121.92,3.011
1.95,19.0,3.218390804597701,34.25,-118.41,1.375
2.0323,43.0,4.096069868995633,33.96,-118.25,1.125
2.8192,29.0,5.350378787878788,33.68,-117.7,1.625
5.2113,19.0,6.330494037478705,32.86,-117.19,2.674
2.3152,10.0,3.4055944055944054,37.97,-122.04,1.406
2.5938,40.0,3.8114754098360657,33.94,-118.22,1.154
2.1771,18.0,5.127272727272727,36.44,-119.97,0.392
4.2269,14.0,5.874371859296482,38.0,-122.26,1.705
3.1884,25.0,5.188630490956072,33.84,-117.94,1.354
4.2137,34.0,4.917710196779964,34.17,-119.17,1.856
3.7986,38.0,5.35799522673031,34.01,-118.07,1.71
5.0362,27.0,6.480916030534351,37.98,-121.23,1.813
2.1927,43.0,4.32994923857868,38.68,-121.77,1.079
6.083,34.0,6.099767981438515,37.31,-122.02,3.414
5.1067,40.0,6.353430353430354,37.93,-122.32,2.473
2.0213,22.0,3.4210526315789473,32.67,-117.1,1.106
3.4267,11.0,5.128698224852071,34.03,-117.71,1.644
6.0574,32.0,7.502923976608187,37.64,-121.97,4.31
5.7509,47.0,5.212218649517685,34.05,-118.39,4.741
4.6111,36.0,5.4576271186440675,38.64,-121.37,1.393
5.3738,35.0,6.444776119402985,33.88,-117.94,3.651
3.0217,26.0,4.146341463414634,32.58,-117.12,1.316
4.1179,4.0,6.42707240293809,38.26,-121.32,1.346
5.0917,52.0,5.628458498023716,37.82,-122.25,2.625
2.6768,25.0,4.592417061611374,33.61,-114.58,0.824
2.8095,30.0,4.061633281972265,33.82,-118.08,1.183
4.2865,38.0,5.757255936675461,34.19,-118.51,2.211
2.2679,25.0,3.9716981132075473,37.78,-120.85,0.713
3.2197,17.0,6.53781512605042,32.8,-117.11,0.675
4.2375,38.0,5.897674418604651,35.5,-119.26,0.786
2.0417,34.0,4.76303317535545,38.64,-121.43,0.659
3.7375,29.0,4.166666666666667,33.88,-118.3,2.477
3.0061,40.0,3.952471482889734,34.18,-118.38,1.908
3.8586,45.0,4.680412371134021,33.81,-118.21,1.579
2.5625,52.0,4.947368421052632,36.62,-121.92,2.354
3.9583,8.0,5.550552251486831,32.55,-117.09,1.444
7.9794,28.0,6.427083333333333,33.53,-117.76,4.261
4.5337,31.0,5.524390243902439,37.68,-122.47,3.067
2.1975,41.0,5.373801916932908,38.54,-121.48,0.735
4.5625,34.0,5.764119601328904,37.36,-121.98,2.427
1.6563,16.0,5.125,35.34,-120.69,0.425
2.7619,21.0,4.043795620437956,38.3,-122.3,1.546
3.9519,39.0,7.23463687150838,39.23,-122.9,0.989
2.881,47.0,3.8613138686131387,33.97,-118.22,1.833
2.8427,27.0,3.2203098106712567,33.98,-118.17,1.644
4.9219,35.0,6.15406162464986,32.82,-117.19,1.929
7.3861,16.0,5.661596958174905,37.41,-121.86,2.67
1.7756,19.0,5.009708737864078,37.28,-120.47,0.733
3.4015,21.0,4.803867403314917,35.05,-118.0,0.865
4.7566,23.0,5.762917933130699,33.09,-117.08,1.783
5.1098,16.0,5.814878892733564,32.74,-116.98,1.623
2.6944,17.0,5.1475195822454305,32.74,-116.98,1.583
1.7727,31.0,4.961937716262976,39.44,-121.55,0.49
3.0536,35.0,5.318435754189944,40.62,-124.18,1.07
3.6607,38.0,4.766467065868263,33.9,-118.22,1.104
3.1771,17.0,6.3806584362139915,32.74,-116.99,1.899
2.4459,40.0,3.839655172413793,33.94,-118.21,1.438
2.4896,38.0,5.333333333333333,40.79,-124.14,0.81
5.2852,25.0,6.74,33.99,-117.96,2.976
2.1641,31.0,3.809045226130653,33.93,-118.18,1.229
4.025,21.0,5.478935698447893,36.89,-121.37,2.938
4.9222,7.0,6.279615795090715,38.25,-122.0,1.429
2.7813,41.0,3.4464285714285716,33.77,-118.2,1.292
1.9044,18.0,3.879194630872483,38.55,-121.39,1.543
3.0833,50.0,4.641160949868074,34.05,-118.36,3.381
3.5757,35.0,4.539087947882736,33.99,-118.09,1.779
4.9917,26.0,5.387387387387387,33.81,-117.85,2.481
4.3864,35.0,5.415637860082304,37.68,-122.15,2.052
1.9483,16.0,4.21669341894061,36.82,-119.72,1.125
